age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
32,Private,13,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,1
45,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,United-States,0
35,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,0
30,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,38,United-States,0
30,Self-emp-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
26,Private,11,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0
48,Self-emp-inc,13,Never-married,Exec-managerial,Not-in-family,White,Female,55,Canada,1
25,Private,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0
37,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,50,United-States,0
37,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1
31,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
41,State-gov,9,Divorced,Protective-serv,Unmarried,White,Male,55,United-States,0
30,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1
39,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,1
39,Private,13,Never-married,Sales,Not-in-family,White,Female,50,United-States,1
25,Private,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0
17,Private,6,Never-married,Other-service,Own-child,White,Male,40,United-States,0
41,Private,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,0
21,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0
48,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
24,Private,13,Never-married,Prof-specialty,Other-relative,White,Female,40,United-States,0
42,Self-emp-inc,13,Divorced,Tech-support,Not-in-family,White,Female,60,United-States,1
47,Private,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,55,United-States,1
31,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,30,United-States,0
42,Private,14,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,1
61,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
47,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
37,Private,9,Divorced,Tech-support,Unmarried,White,Male,40,United-States,0
49,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,46,United-States,1
23,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
22,Private,14,Never-married,Sales,Other-relative,White,Female,21,United-States,0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,60,United-States,1
33,Private,12,Never-married,Other-service,Not-in-family,White,Male,60,Scotland,0
33,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0
47,Local-gov,9,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,0
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,1
45,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
34,Private,10,Divorced,Adm-clerical,Own-child,White,Male,40,United-States,0
53,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,United-States,1
63,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
39,Private,11,Separated,Adm-clerical,Own-child,White,Female,40,United-States,0
35,Private,13,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,1
55,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
38,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,United-States,0
22,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,0
35,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
37,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
41,Private,10,Separated,Sales,Unmarried,Black,Female,20,United-States,0
31,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,1
73,Private,10,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,1
49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,United-States,1
29,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
52,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,1
27,Private,13,Never-married,Exec-managerial,Other-relative,White,Male,45,Germany,0
38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,75,United-States,1
62,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
29,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0
33,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,0
41,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
47,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,United-States,1
37,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,Male,55,United-States,1
38,Private,10,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,1
48,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
45,Private,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,15,United-States,0
42,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0
27,Private,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,40,United-States,0
29,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Honduras,1
65,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,1
51,Private,13,Divorced,Tech-support,Not-in-family,White,Male,40,United-States,0
53,Self-emp-inc,16,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,1
45,Private,4,Never-married,Other-service,Not-in-family,White,Male,10,United-States,0
57,Private,9,Widowed,Sales,Not-in-family,White,Female,30,United-States,0
45,Local-gov,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,Thailand,0
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
40,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
88,Self-emp-not-inc,4,Widowed,Farming-fishing,Not-in-family,White,Male,5,United-States,0
53,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,1
59,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
48,Federal-gov,12,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,0
43,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,1
35,Private,16,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Male,60,England,1
32,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Nicaragua,1
55,Federal-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
43,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,1
26,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
27,Private,9,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,1
54,Private,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,United-States,1
33,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,0
36,Private,9,Married-spouse-absent,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,60,India,0
33,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
47,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1
38,Private,14,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
51,Private,16,Widowed,Prof-specialty,Not-in-family,White,Female,60,United-States,1
38,Local-gov,9,Never-married,Other-service,Own-child,White,Male,20,United-States,0
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
52,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
57,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
55,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
46,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
25,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,0
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,1
50,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,56,United-States,1
42,Private,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,Portugal,1
52,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Haiti,1
46,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,1
41,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
69,Private,4,Widowed,Other-service,Not-in-family,White,Female,20,United-States,0
53,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
63,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,0
29,Private,13,Never-married,Tech-support,Not-in-family,Black,Female,40,United-States,0
46,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
56,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,0
43,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
43,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38,United-States,0
27,Private,12,Never-married,Prof-specialty,Not-in-family,White,Female,42,United-States,0
32,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0
26,Private,13,Never-married,Handlers-cleaners,Own-child,White,Male,44,United-States,0
22,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,0
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
52,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
47,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,72,United-States,1
41,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
35,Private,9,Married-civ-spouse,Tech-support,Wife,White,Female,35,United-States,1
37,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
28,Private,10,Never-married,Other-service,Not-in-family,Black,Male,60,United-States,0
37,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
40,Private,9,Separated,Machine-op-inspct,Unmarried,Black,Female,40,United-States,0
30,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,1
31,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1
41,Self-emp-not-inc,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,England,1
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,42,United-States,1
54,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1
32,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1
37,Private,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,1
21,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,25,United-States,0
48,Private,9,Widowed,Exec-managerial,Not-in-family,White,Male,45,United-States,1
48,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,60,United-States,0
75,Self-emp-not-inc,11,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,1
22,Self-emp-not-inc,10,Never-married,Sales,Own-child,White,Male,20,United-States,0
21,Private,10,Never-married,Sales,Own-child,Black,Male,17,United-States,0
49,Federal-gov,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,9,United-States,1
42,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,40,United-States,0
58,Private,13,Married-civ-spouse,Sales,Husband,Black,Male,50,United-States,1
21,Private,9,Never-married,Adm-clerical,Own-child,White,Female,25,United-States,0
55,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
35,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,0
27,Private,15,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0
51,Self-emp-not-inc,9,Divorced,Craft-repair,Own-child,White,Male,40,United-States,0
31,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
51,Self-emp-not-inc,10,Divorced,Craft-repair,Not-in-family,White,Male,8,United-States,1
41,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,60,United-States,1
66,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
48,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
26,Private,12,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0
69,Private,11,Widowed,Adm-clerical,Not-in-family,White,Female,50,United-States,0
43,Private,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,United-States,1
44,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0
22,State-gov,10,Never-married,Handlers-cleaners,Own-child,White,Male,35,United-States,0
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
41,Private,6,Divorced,Handlers-cleaners,Unmarried,White,Female,40,United-States,0
53,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,1
47,Private,4,Never-married,Transport-moving,Not-in-family,Other,Male,48,Puerto-Rico,0
37,State-gov,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1
25,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
33,Private,13,Married-civ-spouse,Sales,Husband,White,Male,80,Columbia,1
35,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,42,United-States,1
21,Private,10,Never-married,Other-service,Not-in-family,White,Female,30,United-States,0
21,Private,9,Never-married,Other-service,Own-child,Black,Male,36,United-States,0
30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0
49,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
51,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
22,Private,10,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,0
52,Private,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1
40,Self-emp-not-inc,9,Never-married,Farming-fishing,Own-child,White,Male,85,United-States,0
34,Self-emp-not-inc,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,72,United-States,0
48,Private,9,Married-spouse-absent,Other-service,Unmarried,White,Female,16,United-States,0
51,Private,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,30,United-States,0
22,Private,10,Never-married,Other-service,Not-in-family,White,Female,35,United-States,0
34,Private,9,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
21,Private,10,Never-married,Exec-managerial,Other-relative,White,Female,40,United-States,0
27,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
37,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,20,United-States,0
17,Private,7,Never-married,Prof-specialty,Own-child,White,Female,15,United-States,0
25,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1
20,Private,10,Never-married,Other-service,Own-child,White,Female,35,United-States,0
47,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
28,Private,8,Never-married,Handlers-cleaners,Unmarried,White,Male,40,Mexico,0
52,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0
